clean_text,sentiment_num
barang bagus warna sesuai gmbar rkomended,1
matras ganmaf kasih ulasantks,1
makasih sist barang terima puas banget bagus bom buka sih dr tampil depa oke ama dapet bonus tas makasih yah,1
fast respon barng bagus sesuai dgn foto yg tampil,1
barang rumah selamat matras tas matras persis gambar yg iklan overall puas belanja lapak terima kasih yaaa,1
empuk keset anget gak bikin masuk angin kualitas emang g oke merek kettler dkk butuh hari minus bau karet ps kalo sen kaget kalo datengnya kirim pisah,1
maaf lambat ngsh ulasanbrg sdh sy terima baiktrims bos,1
matras yoga bagus sesuai harga,1
siiiiiiiiiiiiiiippppppppppppppppp,1
brgnya bgs tp kirim y yg,1
bau chemical nya lumayan kuat keluar hari bau kurang medium quality kategori harga bagus,0
sesuai dgn deskripsipuas belanja aganthanx a lot gan,1
produk sesuai deskripsi kirim bungkus rapi,1
barang terima ya kak warna hijau beda foto ya overall suka thankyou yaaaa,1
barang ok thanks yah kirim jg cepat,1
thanks terima dgb,1
barang udah sampe packing rapi thx,1
thankyou coba matrasnyaaa respon cepat,1
trmksh brg smpai sesuai pesan blm tau kondiai dalem krna blm dbuka,1
fast respondkualitas barang bagus,1
mantapppppppppppppppppppppppppppppppppppppppppp,0
recommended seller cepat akurat thanks boss,1
fast respon produk muas thanks,1
respon cepatbarang sesuai harga,1
trima kasih barangny smpai bagus cuman kmrin ungu pilih opsi ungu pink yg kirim warna pink trnyata,1
barang sampe sesuai pesan cepet thx matras yoga,1
cepat kualitas sesuai harga terima kasih,1
barang hadiah sih kilas barang ok thx,1
sippp makasih barang diterimaaa cocok sekaliii,1
barang terima dng thanks,1
bagus barang cpt smpnya thankyou,1
cepet sampenya barang ok makas,1
produk bagus ga licin pakai trimakasih,1
barang terima sesuai thankyouu,1
puassbgtongkirnya murahcpet nyampen packibgan rapi,0
barang sdh trima cepet nyampenya tq,1
maaf telat ulas barang baguskualitas ok,1
barang udh smpe gan makasih but proses sdikit lambat next time cepat ya,0
mantaaaap barang terima,1
barang terima kirim bagus sesuai harap,1
barang sesuai pesan mantap,1
terima kasih barang,1
terimakasih,1
barang sesuai skripsi kirim cepatbisa repeat order,1
barang mantapp gannnn toppp bangat ya allah,1
barang bagus nya cepat terima kasih,1
barang bagus kirim cepat muas,1
terima kasih barang terima kasih responnya cepat barang sesuai motif pes,1
pesan cepat warna sesuai pesan,1
kualitas barang oke kirim cepat,1
murah niiiih thankyouuuuyy,1
karpet ok sesuai gambar,1
matras terima kualitas ok thank you,1
hai sist thnx ya sampe kualitas ok,1
matras nya sdh d terima kondisi bagus fast respond jg makasih,1
kualitas barang bagus fast respons recommended seller makasih,1
okeee cm trouble d jne nya lamaaa,1
terima mat ok standard,1
matt ny ok sesuai pesan thanks y,1
barang bagus kurir,1
matras terima bik,1
barang terima kondisi ok,0
terima kasih matras udah nyampe kualitas bagus respon kirim cepat,1
sesuai pesan kirim cepat,1
barang terima sesuai,0
trims barang dah nyampe,0
barang terima muas sesuai order proses kirim ya terima kasih sist,1
barang terima sistpacking rapihtapu warna ga sesuai keinginanpesan pink sesuai foto tera tp dptnya ungu tp kualitas barang oke punyarecomended thx ya sista,1
brg sdh ditrima trims matras licin,-1
barang cepat kirim bagusthx,1
matras yoga nya bagus sesuai harga,1
kualitas sesuai harga barang barang persis foto mudah bawa serta sarung bawa mat,0
thank you udah terima,1
ooookkkkkeeeeeeeeehhhhhh,1
okeeeeeeeehhhhhhhhh,1
matrasx oksuka bahamx warna kirim jne sesuai track sampe tgl kirim ojek x tgl dpt bara,1
alhamdulillahbarangnya sesuai dgn order makasih ua,1
matras terima dlm kondisi yg layan cepat,1
puas product high quality good service thank you so much d,1
brg cepat terima warna sesuai dgn pesan,1
warna sesuai pesan kirim cepat,1
barang kualitas oke,1
kirim cepat brg yg pes sesuai,1
barang bagus harga murah kirim cepat,1
harga murah kualitas toppelayanan cepat,1
barang bagus sesuao gmbr pngiriman cepat,1
warna sesuai pesananlumayan,1
kualitas okeudah coba nyaman sesuai harga sayang nggak dapet warna pink,1
bagussss harga murah gak murah,1
nyaman pakai tahan,0
maaf keras salah resi salah input jne parah gak kirim langgan ambil udah coba matras nyaman bau plastik sengat so far good,1
barang ok kualitas lumayan sesuai harga yg murah,1
trimsss barang muas,1
mantap recomended seller,1
brg sesuai dgn ekspektasi cm proses konfirmasi seller aja yg delay tp overall ok thx,1
barang sesuai pesan terima kasih,1
barang smp cptpacking jg oke overall good job,1
barang sdh smp fast respond mksh,1
barang udh nympe dg slmatcumn syg warna biru pas abis jd dpet ijo but its ok,1
bagus suka bahan tebal,0
barang sdg terima sesuai pesan respon kirim cepat,1
matras udh terima n udh d coba pake,1
barang sdh terima sesuai gambartq,1
bagus sesuai ekspetasi,1
cepat barang kondisi ok,1
cepat kirim blm dicuba moga awet,1
worth it kirim barang cepat fast response,1
barang udah terima sist tks ya,1
matras terima sesuai pesan cepat kirim terima kasih,1
sen barang minggu rabu dah nyampai layan muas,1
pesan sesuai harap,1
barang terima sesuai mesan terima kasih,1
barang cepat responsive,0
barang terimakasih,1
terima kasih barang,1
terimakasih ds nya yaa terima customer,1
barang bagus jd rajin nge yoga,1
terima kasih barang nya,1
pokok oke wkwkwkkwkwkwkwkk,1
ok,1
barang sampaitrims warung olahraga n tokped,1
brg yah matras nya lembut makasihh yaaahhh,1
barang sampaimakasihhhhhhh,1
terima terima kasiiiihhhhh,1
thnks maap telat nulis ulas v,1
barang sesuai pesan kualitas sesuai harga,1
paket diterimakualitas lumayan baguspelayanan cepatvery recommended,0
terima kasihbarang sampaipackingnya rapi warna tempat bagus licin kalo pakai,1
terima makasih kirim rumah orang its oklah yg sdh thx,0
service nya bagus kirim cepat langsung kirim bayar produk gambar good quality sya ksh stars,1
paket udah terima terimakasih,-1
kirim cepat packing rapi,1
barang uda dterima barangny sesuai gambar thx,0
dr dlu ken matras yoga eh pas promo dr warung olahraga beli trus dr hr bayar barang cepat euy good pokok mah next time beli thanks ya,1
sippppppppppppppppppppppppppppp,1
cepet banget kirim barang oke banget,1
mantaff terima kasih sukses,1
tqsmakin lancar usaha,1
kualitas layan bagus,1
rapih pacgkingannya n barang oke,1
cepat respon pembayarang hasil verifikasi tanggal pesan proses toko tanggal pesan kirim tanggal nya ok,1
tq,1
barang cepat cuman butuh,1
muas barang terima bungkus rapi sesuai warna yg pes,1
jual respect tanggung barang ok,1
barang sesuai pesan kualitas barang bagus kemas kirim lambat,1
mksih ya sis pketn sampaicepet,0
i received the package today couldnt choose the colour quick delivery,1
matras yoga bagus sesuai pesan,1
sampul depan basah sis productnya aman tq,1
terimakasih barang sdh terima,1
lumanyan muas brg cepat,1
terima kasihbarang sdh dtrm,1
terima kasih barang terima sesuai pesan,1
mantap ganmasih pakai beli feb,0
bos siiiip dah pokok,1
makasih barang sdh,0
da sampee sis thaaaaaanksss yaaaa,0
barang dah terima cepat dlm bagus,1
barangny sdh sampe bagus makasih,1
ok,0
bagus kualitas warna lbh dapetnya banjir,1
puas belanja warung olahraga,1
puas belanja tokopedia responnya cepat moga layan tahan tingkat,1
gan barang nya terimatrima kasih ya,1
diterimaterima kasih yaa,1
brg sesuai pesan ekspektasi,1
barang harga rekomen deh yg cari barang tp kantong pas yg exercise nya,1
sukaaaaaa ama matras fast response tararengkyuu sist,1
trims ya bahan ya lumayanlahhh,0
barang sdh diterimatks,1
barang terima makasih,1
barang terima mantap,0
good jobbrg utuh sesuai pesan,1
good quality good quality good quality good quality,1
recommended seller layan cepat ramah,1
barang bagus harga sesuai kualitas,1
barang terima kasih,1
muas trima kasih psnn cpt,0
thanks paket terima,1
barang pakai komentar tipis bayang,0
makasiiihmatrasnya sesuai pesanaantoooop,1
thanks udah sampe barang kemarin,1
cepat n murah gak nyesel beli,1
barang dah sampe makasih yaaaaaa,1
barang sudahsampaithanx you sis,1
kualitas bagus kirim cepet responnya cepet puas layan,1
mat diterimapelayanan cepat thx,1
terima kasih barang terima barang oke tebal gan matras,0
sry br ksh reviewbrng sdh dtmn dgn,1
matras barang bagus packingnya rapi overall muas,1
barang terima baikthanks,1
prosses cepet recomend seller,1
barang terima jos gandoss,1
bagus sesuai harap,1
barang sesuai spesifikasi fast respon seller komunikatif makasih,1
barang gan mantab,1
barang okesesuai gambar respon cepat,1
bagus rekomendasi,1
barang ok respon recomendeddd,1
kualitas barang mantap gan,1
barang sampe selamat apa terimakasih,1
tolong usaha pgiriman jng via j amp t krn pngirimanya dtg mggu alias lelet gan,1
mantap panas nya cepat turun bb,1
respon cepat cocok langgan,1
respon cepat kirim cepat sesuai pesanantks,1
respon cepat kirim cepat barang bagus sukses amin,1
ontime bagus enakbuat sauna pas deh,1
kirim cepat barang bagus recomended seller,1
real pict tp bahan mmg tipis topi nya tarik dikit udah robek,1
barang bagus mulus tipis puas gan,1
pket rapi cepat dtng terimaksih pelayananny ok,1
respon cepat harga sahabat barang mantab trims gan,1
bagus barang kali pesan,1
respon cepat kirim cepat barang sesuai pesan,1
sesuai gambar etalase,1
temksh barang sesuai sipp,1
moga yg merk lbh tahan,1
layan super fast perfect,1
barang cepet sampai,1
sesuai deskripsi produk nya,1
kirim cepat sesuai pesan,1
keringet banjir bagus,1
cepat sip,1
pesan sesuai request tq,1
selamat ukur sesuai packing rapi,1
sesuai pesanantingkatkan,1
brangnya sesuai deskripsi barang langsung d pakai keringat cepat banget keluar bahan tebal mudah sobek,1
playanan cepat n produk jg sma kya fto,1
cepat produk bagus fast respon ramahthanxsukses ya,1
layan kirim mantap produk ok,1
bahan baju kaku gampang sobek spt merk yg sy beli yg oke risletingnya jd kalo buka panas ria gak susah hehe layan jg oke proses cepat,1
sikennn baguussssssss,1
barang dgn selamattp lumayan pesanx dr kamis lalubru selasaoveall bagus tks,1
mantap om makasih barang,0
barang terima gan terima kasihh,1
mantappppppp gan mksh ya gaan,1
mantap muas,1
sip udhdtg barang bagus makas,1
mantab barang terima sesuai deskripsi,1
no fake gak kecewa beli sauna suit siken dipake lari puter keringet udah ngucur jual the best bel happy,1
barang gansesuai pesananbarang blm paketerima kasih,1
trima kasih brg dg selamat,1
barang sesuai deskripsi terimakasih,1
barang sesuai gambarbaguss,1
kwalitas bagus hrg jangkau kirim cepat,1
brgny bgs,1
barang terima sesuai pesan recomended seller makasih ya gan,1
terimakasih ga lebar yg,1
mantaaaaap barang nyampek min proses cepat terimakasih moga lancar usaha,1
mantaaaaaaaaaapppppppppppppppppppsss,1
sip mantep banget gan,1
alhamdulillah terima kasih ya sisgan suka,1
kwalitas superjosssssssssssssssssssssssssssssssssssss,1
fast respon barang bagus mantaaaaaaaaaaap,1
barang bagus respons bagus paket rapi recomended seller mantab and terima kasih,1
barang ori mantap kualitas barang keren beli thanks seller,1
fast resp sesuai packing oke moga usaha lancar good job,1
buka mudah yg disekripsikan ya tengkyu,1
barang ok sesuai deskripsi seller ramah tks recommended seller,1
produk sy terima sesuai harap bahan tebal,1
terima kasihbarang kualitas bagus,1
barang bagus manfaat bangetmoga cepet langsing yaak makasiih,1
mantab ontime sesuai gambar,1
barang kirim sesuai gambar terimakasih,1
paket gan bahan kualitas bagus thanks salam olahrahga,1
makasiih paket nyampeedi tingkat lg kirim yaa,1
barang bagus kirim rapi,1
produk kayak yg tampil thank you,1
blm coba tpi sptnya sesuai pesan,1
good y,1
kali ny blnja dsni puas puas puas biar bntang yg bicara,1
barang thanks,0
barang sdh terima bagus dah,1
baju pas sesuai pesan,1
bagussssss barang muas,1
terima kasih ganbarang pesan terima,1
recommeded seller packing rapih kirim cepat,1
maaf telat kabarinnya barang siang barang langsung pakai olah raga hasil keringat cucur siram air top banget terima kasih,1
cepet barang sesuai thx gan,1
bajux saunax mantap terimakasih mba,1
produk bagusterimakasih,1
udah dg selamat gan,1
kualitas barang bagus sesuai harap trims gan,1
tq,1
maaf bru ksh ulas cpet banget pengirimanny pdhal bru byar selasa eh rabu malam kmrn udah dtg brgny bgus sesuai deskripai n lngsg dcb muas recommended seller dah,1
tengs gan maaf telat abar sibuk sukses,1
sesuai pesan rapi tuju makasih,1
makasihbajunya sampe,1
barang cepat trimakasih,1
barang udah dtrima,1
barang nya terima maaf telat ulas tanks muas,1
layan bagus kondisi barang ok,1
tks ganbarang rapi nyampe rumah,1
brg sampe sesuai dgn terang,1
barang selamat say makasih,1
barang cpat bagus trimakasi ya,1
barang sampe sesuai minta pas kaya contoh gambar gw pake keringet langsung ngaliiirrr recsel deh,1
barang terimakasih,1
barang terima terimakasih gan,1
baju sauna sauna suit siken warung olahraga,0
terimakasih,1
terima kasih barang udah sesuai gambar,1
sis cepet banget tq,1
terima kasih paket terima,1
udah nyampe bossssss,1
tq,1
barang terima kasih,1
tq sis,1
order sekian kali thx sis,1
thx sis,1
tq sis muas belanja,1
bos makasih d,1
barang sesuai pesan keren pakai olahraga,1
oke,1
barang terima sorry balas mbak merly,1
barang bagus sesuai pesan,1
udah nyampek fast respon banget thanks sist,1
barang diterimaaa,1
makasih paket sdh smp dg selamat,1
paket sdh good quality recomended seller,1
barang sampeokestelah coba keringetan fullllhehehehe,1
barang terima dlm kondisi,1
foto proses cepat,1
reseltingnya gampang banget copot baju dah sisi copot,1
ukur warna sesuai dgn foto bahan bagus pakai kali tetep bagus awet mantap,1
bagus kirim cepat,1
barang sampai lumayan barang bagi resleting kelupas,0
kirim cepat barang sesuai sen,1
nice produkrecommend seller deh,1
recommended seller kirim cepat,1
mantap udh nyampe udh yg beli produk ori pilih group diet trm ksh warung olga tokopedia,1
siiiipbarang bagus sesuai deskripsi udh order yg makasih ya,1
mantaaap udh nyampe barang sesuai deskripsi,1
sayang ganti ukur respon seller lambat pesan jne yes jam dah nyampe tp molor jam moga awet,0
barang bagustp bunyi kresek kresek kirim lamatlg tingkat respon kirim,1
real produk good seller,1
barang bagusfast responssesuai pesan,1
mantafffffffffffffffffffffffffffffffffffff,1
produk sdh terima berisik ya bahan sauna,0
bagus gak,1
foto proses cepat,1
mantull mabtab betulll,1
kagummmmmmmmmmmmmmmmmm,1
produk bagus layan cepat packing rapi,1
barang terima trims,1
produk oke bangetjamin keringetan abiszzz,1
very recomended kirim cepat,1
alhamdulillah sesuai,1
lumayan bagustp karet riskan putus,1
kirim respon lapak cepat,1
barang terima kirim cepat terimakasih,1
mantapcepet sesuai gambar,1
kirim cepat barang bagus mantap gan,1
barang sampaibahannya bagus sekalipuas belanja sinitrims,1
beli kecewa,1
packaging rapi barang sesuai pesan kirim cepat respon jual recomend seller,1
cepat nyampai nya barang nya oky sesuai pesan,1
barang terima n cek kualitas oke kayak gak gampang sobek bahan besok tes moga awet,1
barang bagus sesuai pesan,1
tq ganbiar bintang yg bicara,1
lumayan bahan bagusssesuai harga,0
bagusssss banget toko susah cari toko bagus d tokopedia tpi baju sesuai banget,1
respon cepat kirim cepat,1
barang udah nyampe bagus bikin cepet panas kalo olahraga subuh,1
kualitas jempol fast deliver,1
barang sesuai gambar respon cepat,1
packing rapih fast respon mantep bngt top seller thx gan,1
makasih barang,1
bagus mantap awet sempurna,1
top bgt,1
cepat tanggap same day finish good job,1
suka produk ny bagus,1
proses jual cepat kirim cepat barang sesuai pesan mantap gan,1
pesan lumayan cepet nyampeknya barang darat aman,1
sip sesuai gambar gan makasih,1
maaf kasih ulas puas sdh yg berapa beli,1
barang udah mantap sesuai pesan thx gann,1
mantappppppppppppp sayang ndak nerima kirim kerja,1
niceeeee kirim cepat layan muas,1
maaf telat kasih ulas soalx sy pulang dinas,1
akurat cepat,1
respon cepat san sesuai pesan,1
tksbrg sdh trima sorry balas,1
ok,1
istimewaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1
thanks gan,1
barang diterimasemoga awet ya,1
barang sesuai pesan,1
delivery cepat recommend seller,1
jual fast responbarang sesuai gambarbahan bagus,1
thx barang sdh terima,1
terima kasih moga awet ya,1
packing rapi barang bagus terima dgn selamat thanks,1
brgnya sdh terima sgn thx,1
barang terima baikkualitas bagussemoga awet terima kasih,1
thank you gan pelayanannyaa ajibbb,1
terimakasih barang terima kirim kendala kurir dateng overall bagus muas layan seller good,1
